 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
847.6,839.69,-468.78,-79.42,-472.15,-49.59,117.94,22.55,185.07,47.05,896.81,944.06,-370.27,-97.17,-329.02,-14.9,301.15,132.17,286.71,87.81
847.66,837.31,-465.34,-79.99,-472.72,-47.01,115.65,25.13,184.21,47.34,896.14,949.43,-369.12,-92.01,-327.58,-12.04,300.86,135.9,291.58,89.53
848.88,839.69,-468.78,-76.55,-474.15,-45.86,115.08,22.26,183.64,45.33,899.13,951.2,-371.13,-100.03,-330.74,-18.34,302.87,135.04,284.7,90.68
850.34,840.73,-468.78,-81.14,-473.87,-44.72,115.37,20.26,185.93,45.62,897.17,951.44,-365.39,-100.03,-328.44,-15.47,301.15,137.62,285.27,88.96
850.52,842.26,-470.21,-79.42,-473.01,-48.73,117.08,23.41,180.2,49.34,900.16,952.3,-374.85,-97.74,-327.87,-16.33,304.02,134.18,292.15,88.67
851.26,840.37,-469.07,-79.42,-475.87,-47.58,118.8,19.11,183.64,45.62,898.64,953.76,-368.83,-98.6,-327.58,-19.2,300,133.6,291.01,92.68
851.81,841.83,-469.35,-78.27,-471.86,-47.01,116.22,24.56,181.63,46.48,903.7,952.73,-370.55,-97.17,-327.01,-18.91,301.44,135.9,287.85,92.11
852.72,844.09,-469.93,-73.69,-474.44,-48.73,116.51,19.69,186.5,46.76,898.03,955.84,-371.13,-100.03,-325.29,-17.19,301.72,134.75,284.42,94.98
852.66,843.48,-468.78,-74.26,-474.73,-46.15,117.94,20.55,190.23,46.48,904.32,955.41,-369.12,-93.73,-330.74,-18.63,302.87,137.33,288.71,93.54
853.58,845.43,-469.35,-78.84,-473.87,-50.16,118.52,22.26,183.35,49.06,898.33,956.39,-368.83,-101.47,-329.88,-19.77,301.44,136.47,289.86,88.67
854.61,843.84,-466.2,-76.55,-477.59,-49.3,119.09,21.12,182.49,47.62,903.4,954.25,-370.84,-99.46,-328.44,-15.19,305.73,129.59,289.86,91.25
854.68,845.74,-469.07,-72.54,-479.6,-49.01,118.23,20.55,183.64,42.75,903.77,957,-371.98,-98.6,-328.73,-23.5,300,135.9,289.29,88.67
856.02,845.98,-466.49,-79.42,-474.44,-50.16,114.79,22.84,181.06,49.92,905.9,957.61,-368.83,-96.31,-333.6,-18.91,304.59,137.33,289.86,86.38
857.24,847.14,-469.07,-80.56,-471.58,-50.45,115.65,20.83,184.5,46.48,904.86,956.33,-372.84,-100.61,-325.29,-19.49,304.59,137.04,285.85,93.54
856.45,847.57,-467.64,-78.84,-471.29,-49.59,116.51,21.41,185.35,45.05,904.93,957.42,-369.98,-98.6,-330.16,-15.19,304.3,134.75,291.58,89.53
857.42,847.99,-467.06,-80.28,-477.59,-50.16,116.22,20.55,184.78,45.33,907.06,960.29,-368.26,-96.31,-331.6,-14.33,303.44,135.9,292.15,92.4
858.28,850.07,-468.21,-80.28,-473.01,-51.02,115.37,22.84,184.21,46.48,903.64,959.01,-370.27,-102.9,-330.45,-20.92,303.44,138.48,291.58,91.54
858.34,849.83,-467.64,-77.12,-475.87,-49.87,119.38,21.98,185.35,47.62,906.88,961.7,-368.83,-92.58,-332.74,-19.2,305.16,131.88,291.01,92.11
858.83,848.73,-468.78,-82.28,-475.01,-50.16,120.24,25.7,183.64,47.34,906.45,960.96,-374.56,-96.31,-331.88,-14.33,305.73,135.61,290.43,89.25
858.58,850.8,-467.35,-82.28,-478.74,-51.02,116.22,23.41,185.93,48.48,906.09,958.52,-369.69,-98.32,-326.72,-20.35,303.73,137.04,289.29,93.54
859.44,849.83,-468.21,-80.85,-475.3,-49.3,113.93,22.26,185.35,48.48,910.91,961.58,-370.84,-99.46,-334.75,-18.63,304.59,135.32,294.44,84.66
864.2,852.63,-467.64,-78.56,-477.59,-45.86,117.08,25.13,183.64,47.05,909.14,962.25,-369.12,-96.02,-330.74,-22.35,301.44,135.32,295.88,93.83
860.41,851.29,-468.5,-77.12,-475.87,-45.29,111.93,25.13,185.35,47.62,910.54,964.57,-373.42,-102.61,-331.02,-20.92,304.59,130.45,289.86,90.11
860.53,853,-466.2,-82.28,-476.45,-48.15,119.66,24.56,182.78,47.91,908.89,963.04,-374.85,-97.46,-328.44,-22.64,310.03,135.32,291.29,91.25
861.82,853.73,-471.93,-80.85,-478.17,-46.72,119.66,24.84,185.64,45.62,913.53,963.77,-373.7,-102.33,-336.18,-17.48,304.02,135.9,291.01,90.11
862.12,853.85,-467.92,-80.56,-478.17,-47.58,117.37,21.69,187.93,45.05,910.24,967.8,-372.56,-102.04,-328.44,-22.92,305.16,138.48,287.85,92.11
862.98,854.28,-469.35,-76.55,-478.74,-44.72,118.8,21.41,187.36,48.48,919.02,963.04,-372.84,-100.61,-333.32,-18.91,305.73,138.19,297.31,90.97
862.73,854.83,-474.51,-77.98,-477.88,-48.15,121.38,20.83,187.36,51.35,911.64,968.05,-372.56,-103.47,-333.03,-23.21,304.02,136.76,293.01,91.54
863.59,855.99,-471.65,-81.42,-477.59,-48.44,118.52,21.41,183.64,49.06,914.45,961.94,-372.56,-103.76,-333.6,-24.07,305.16,138.48,291.58,90.68
864.75,855.56,-467.92,-82.28,-476.45,-48.73,119.95,23.98,184.78,45.62,913.23,967.19,-373.7,-102.04,-333.03,-20.06,302.58,137.9,290.43,96.7
864.14,857.46,-469.35,-82.86,-480.17,-47.58,119.66,22.55,191.66,47.91,912.31,966.64,-371.41,-103.19,-331.88,-21.78,304.02,139.91,291.87,93.54
864.93,856.66,-471.07,-76.84,-479.31,-47.01,119.38,26.28,185.64,46.76,908.89,970.06,-375.71,-102.04,-330.74,-20.06,301.72,134.75,289.86,92.11
865.66,857.46,-467.64,-85.72,-479.03,-47.58,117.08,23.98,184.21,45.91,917.8,970.43,-371.13,-99.75,-332.17,-19.77,306.31,138.19,297.02,92.11
866.27,856.54,-469.64,-83.43,-479.03,-47.3,121.96,23.7,186.21,47.05,916.16,972.38,-373.7,-100.03,-333.03,-20.06,303.44,139.05,292.15,95.55
868.29,860.26,-472.22,-80.28,-479.6,-47.58,117.37,23.98,189.37,50.78,916.89,970.06,-375.14,-98.32,-334.46,-21.78,304.3,137.04,291.87,91.25
867.8,860.08,-469.35,-81.14,-484.47,-49.01,119.09,24.84,187.07,47.34,917.19,975.98,-375.14,-96.02,-335.89,-18.34,305.16,137.9,289.29,98.13
867.92,859.84,-470.5,-79.99,-478.74,-46.72,121.96,25.7,188.51,47.34,917.62,972.56,-373.99,-98.6,-335.32,-18.63,305.45,135.9,294.44,92.68
869.32,863.07,-472.79,-79.42,-479.89,-48.15,120.24,24.56,190.23,45.91,920.92,972.62,-378.29,-99.75,-335.32,-20.06,304.87,137.04,293.3,91.54
868.9,862.09,-473.65,-82.86,-480.17,-46.44,118.52,22.84,185.64,49.06,920.49,974.64,-378,-96.02,-336.47,-21.49,305.45,136.47,297.31,93.54
870.24,860.93,-471.65,-77.7,-480.17,-56.75,119.95,24.56,187.07,47.05,918.78,975.61,-373.99,-98.03,-335.03,-20.35,307.17,137.62,294.16,93.26
870.18,861.54,-471.65,-79.42,-481.32,-44.14,121.96,25.7,183.64,49.34,921.47,974.64,-374.56,-98.6,-333.6,-20.63,305.73,136.18,293.3,94.98
872.01,861.3,-471.36,-79.42,-479.89,-51.31,119.09,21.41,188.22,50.49,919.94,975.67,-375.71,-99.46,-335.32,-20.06,307.17,134.18,298.74,92.4
866.27,863.07,-472.51,-80.85,-481.6,-51.31,120.81,19.69,187.07,46.76,925.56,976.16,-373.99,-103.47,-331.6,-15.19,304.59,141.05,295.88,93.83
869.45,861.79,-469.93,-76.27,-483.32,-48.73,121.38,23.7,190.51,50.78,922.5,977.57,-375.14,-89.43,-337.04,-17.19,306.31,137.62,295.88,90.68
872.5,863.07,-471.65,-80.56,-482.18,-49.3,116.22,23.41,186.21,53.64,922.63,976.35,-380.58,-96.02,-337.33,-16.33,301.44,135.61,295.59,90.68
873.11,864.72,-472.51,-83.72,-483.04,-49.87,122.53,22.26,188.79,45.91,922.81,980.37,-379.15,-102.33,-335.32,-20.35,305.45,139.62,297.31,93.54
873.23,863.25,-472.79,-81.42,-484.47,-49.01,126.54,22.84,189.94,44.76,920.06,979.89,-378,-99.75,-336.18,-16.62,308.89,135.32,297.88,96.12
874.08,865.27,-473.94,-82.57,-482.46,-49.59,121.67,21.12,188.22,49.06,921.04,980.98,-378,-100.61,-334.75,-14.61,307.17,137.62,296.74,94.4
876.53,865.15,-471.07,-82.28,-480.46,-52.45,125.97,26.28,190.51,44.47,924.03,980.07,-375.14,-97.46,-335.61,-10.6,306.88,137.9,297.31,93.83
874.45,866.67,-471.93,-79.99,-486.76,-54.75,121.38,21.41,187.36,46.19,925.86,981.05,-376.86,-92.87,-337.04,-11.75,308.6,137.62,296.74,94.4
875.61,865.94,-470.79,-75.41,-482.75,-51.02,119.95,21.69,192.81,45.62,926.96,980.5,-377.43,-97.74,-335.89,-12.89,302.3,139.91,299.03,94.12
877.01,865.63,-469.35,-79.13,-483.32,-48.73,119.66,21.41,189.94,48.48,925.92,983.18,-379.72,-98.6,-337.9,-12.89,308.31,135.9,298.74,92.97
878.48,867.65,-471.36,-81.71,-482.75,-50.16,120.81,21.12,186.21,47.34,927.45,981.66,-378.29,-98.6,-336.18,-11.46,310.32,138.76,298.74,94.4
877.38,868.44,-470.21,-75.98,-483.32,-50.16,120.24,20.55,188.51,49.92,927.26,989.83,-378,-103.19,-336.18,-14.9,305.73,136.47,298.46,91.54
880.19,867.22,-468.78,-85.15,-485.62,-51.31,117.66,22.84,190.8,47.91,929.22,981.23,-379.44,-102.33,-337.9,-13.18,308.31,141.34,297.6,96.98
877.32,869.97,-469.35,-80.85,-485.04,-51.02,121.96,24.84,190.8,48.48,928.18,986.54,-378,-100.03,-341.05,-10.32,306.02,138.76,300.75,94.69
880.68,867.89,-471.07,-83.14,-483.61,-52.45,120.52,21.69,188.51,50.2,931.48,986.05,-380.87,-95.45,-337.61,-13.18,310.03,141.05,297.31,96.7
882.51,871.07,-469.93,-81.42,-485.9,-52.45,117.94,18.54,188.22,47.34,930.38,987.7,-379.44,-102.9,-335.89,-14.61,309.46,137.04,296.74,96.41
882.02,871.13,-469.07,-82.57,-480.46,-49.59,123.39,22.84,189.94,47.62,929.03,987.64,-383.45,-103.47,-336.18,-14.33,309.75,140.19,299.03,95.55
879.88,870.58,-473.94,-83.72,-484.76,-50.45,122.24,22.26,190.23,45.33,933.8,988.31,-379.44,-102.9,-340.19,-13.75,313.18,137.33,300.75,95.84
883.12,872.1,-471.36,-80.56,-488.48,-50.45,119.66,22.55,188.79,45.62,926.72,987.39,-378.58,-98.6,-341.34,-14.04,306.02,141.05,300.75,95.84
883.61,874.55,-471.36,-80.85,-485.9,-51.59,116.8,20.55,187.93,47.05,935.69,990.75,-379.15,-102.33,-339.91,-9.46,308.89,139.05,303.04,95.55
883.73,872.1,-473.08,-83.43,-488.48,-43.57,118.52,22.55,189.37,44.47,932.64,990.87,-381.15,-96.88,-339.91,-14.04,308.89,139.91,301.32,93.26
885.01,871.13,-471.36,-81.42,-485.62,-51.88,121.38,22.26,189.65,45.05,934.04,988.49,-382.3,-99.75,-340.77,-17.77,308.31,135.04,296.74,98.13
880.92,873.93,-471.07,-83.72,-487.05,-50.45,119.66,21.12,188.79,44.76,933.8,991.06,-382.87,-102.33,-337.9,-12.89,307.74,151.08,301.32,97.56
886.05,874.97,-475.37,-82.28,-489.34,-51.02,122.53,20.83,189.08,45.05,936.6,993.44,-380.29,-101.18,-339.33,-15.47,310.89,139.91,298.46,96.41
886.9,874.06,-468.21,-82.28,-487.05,-50.16,119.09,19.97,188.51,44.76,932.39,992.58,-376.86,-105.48,-340.19,-12.61,306.31,140.77,298.74,96.7
887.39,877.29,-472.79,-83.43,-485.04,-51.02,121.96,22.26,192.23,48.77,935.69,993.13,-382.59,-103.76,-338.19,-16.62,308.6,137.62,298.46,96.98
887.57,876.74,-469.35,-83.14,-487.34,-50.45,122.82,21.69,189.37,49.63,936.54,994.84,-382.3,-98.6,-340.48,-13.18,309.17,142.77,303.9,95.84
888.18,877.66,-472.22,-82.86,-488.77,-47.01,123.1,26.85,192.81,46.19,938.43,993.8,-381.44,-101.75,-340.77,-18.91,310.32,139.62,297.02,100.42
892.76,877.29,-470.21,-86.29,-486.76,-49.01,122.53,22.26,187.07,48.2,937.95,996,-382.01,-103.47,-341.05,-15.47,310.03,135.9,296.16,96.41
888.85,878.7,-471.93,-82.86,-487.34,-50.45,121.96,21.69,192.81,47.34,939.65,995.02,-381.73,-106.34,-337.04,-18.34,311.75,139.91,303.61,99.85
890.2,881.32,-477.38,-78.56,-487.05,-51.31,123.68,22.55,192.81,45.33,937.58,996.85,-385.45,-97.46,-343.06,-10.89,312.04,140.19,299.32,94.4
890.44,880.22,-474.51,-83.72,-487.34,-49.59,126.54,24.56,191.95,46.19,940.39,996.98,-382.01,-100.32,-339.62,-14.04,308.03,142.2,304.19,96.12
890.32,881.32,-474.51,-84.58,-488.2,-49.3,123.68,22.26,199.11,49.06,944.23,997.53,-383.45,-102.33,-341.91,-14.33,313.47,138.76,299.6,104.43
891.05,881.08,-478.24,-73.69,-485.33,-49.01,125.97,27.42,192.52,49.63,938.49,999.84,-382.87,-100.89,-343.06,-20.35,310.32,141.91,299.6,95.55
892.88,882.42,-473.94,-85.15,-493.35,-47.3,127.97,26.85,193.09,48.48,939.23,997.89,-382.59,-102.33,-342.48,-13.75,312.04,141.91,301.04,91.82
893.37,881.81,-472.79,-82.86,-485.9,-49.01,127.69,22.26,188.22,47.05,941.55,999.36,-383.16,-100.61,-341.91,-13.18,310.32,143.35,300.75,95.26
893.25,883.52,-472.22,-85.15,-491.06,-49.87,124.82,23.7,189.94,48.77,938.92,1000.45,-384.31,-104.62,-343.63,-13.18,312.9,142.2,300.46,97.56
897.89,883.46,-472.51,-82.28,-481.32,-50.16,126.54,23.98,192.23,48.48,943.44,1003.93,-384.31,-99.75,-341.91,-10.89,302.58,140.77,300.75,95.26
890.2,884.13,-475.09,-84.29,-485.04,-51.31,123.96,24.56,191.66,47.91,942.34,999.91,-384.88,-98.89,-342.77,-13.18,314.9,140.19,301.32,93.83
896.42,886.08,-474.51,-79.99,-488.2,-49.01,126.54,22.26,191.37,51.35,943.01,1005.64,-384.02,-100.61,-342.77,-5.73,309.46,140.48,303.33,97.56
899.54,886.57,-473.94,-83.43,-487.62,-53.89,129.12,23.7,194.52,45.33,944.9,1001.37,-385.17,-103.47,-344.2,-10.32,311.47,141.91,301.04,95.55
895.2,885.9,-473.94,-81.42,-488.77,-45.86,125.39,23.41,192.23,46.48,943.93,1003.14,-386.03,-103.47,-343.06,-11.46,313.76,147.36,303.04,100.13
898.56,890.41,-475.95,-82.57,-489.91,-53.6,124.25,24.56,192.23,46.19,946.61,1003.57,-388.32,-105.77,-342.77,-12.61,313.76,142.77,301.32,96.7
898.56,886.94,-474.8,-83.14,-490.77,-55.03,123.39,22.55,192.81,47.91,946.61,1003.63,-384.31,-93.73,-345.92,-13.18,316.05,139.91,299.6,96.98
898.44,886.57,-473.94,-82.28,-491.35,-51.31,126.54,22.55,191.95,45.62,946.61,1005.4,-386.03,-103.76,-343.92,-12.32,315.76,144.21,301.32,97.84
899.72,889.25,-476.52,-78.84,-489.34,-53.89,135.14,21.69,191.66,47.62,947.53,1007.11,-386.89,-98.6,-346.5,-13.18,312.33,141.05,305.62,98.13
899.35,890.41,-476.8,-81.71,-491.63,-51.59,127.69,20.55,190.23,45.33,947.53,1006.13,-382.01,-96.6,-344.49,-12.61,313.47,137.62,300.46,96.12
899.84,886.94,-472.51,-82.57,-491.92,-51.31,130.55,23.98,193.66,48.77,949.48,1006.25,-388.32,-104.62,-347.64,-16.62,314.9,140.48,301.89,100.13
899.9,892.43,-473.65,-81.71,-493.64,-50.16,130.55,23.41,194.52,45.62,948.14,1008.45,-386.31,-102.04,-340.19,-14.61,314.33,143.35,302.75,94.12
900.82,889.38,-475.66,-82.57,-491.92,-52.17,126.54,29.72,201.12,46.76,952.47,1008.88,-385.45,-98.32,-344.49,-16.33,314.62,139.91,299.03,97.84
901.06,890.78,-472.51,-79.42,-493.64,-52.74,125.97,18.25,193.38,49.63,947.59,1009.92,-383.73,-95.45,-345.35,-14.9,313.76,142.2,302.47,104.43
901.49,891.09,-474.51,-76.55,-493.35,-50.16,128.55,21.69,193.09,45.33,953.57,1011.56,-386.03,-94.59,-344.2,-17.77,315.19,144.49,303.33,97.56
900.82,892.55,-477.95,-77.12,-492.49,-53.89,124.82,20.55,193.38,48.48,953.81,1010.95,-386.89,-101.75,-343.06,-18.34,314.9,141.63,301.61,99.85
903.38,891.82,-472.79,-77.7,-495.65,-50.16,127.69,16.53,205.7,47.05,947.41,1015.41,-387.17,-100.03,-347.64,-13.18,314.9,143.06,303.9,98.13
902.65,892.67,-476.23,-78.84,-492.78,-52.74,124.82,21.69,195.38,48.48,946.43,1010.77,-386.89,-100.61,-346.5,-18.91,315.76,143.63,305.05,97.56
903.14,893.34,-472.79,-84,-494.79,-53.03,129.12,20.55,193.95,47.05,956.01,1016.93,-388.03,-102.61,-345.35,-15.47,314.04,142.77,303.61,98.99
901.43,894.32,-473.37,-74.26,-495.93,-56.46,127.69,22.55,190.51,45.91,951.13,1010.53,-387.75,-100.32,-346.78,-18.91,315.19,144.49,304.76,97.84
908.26,893.77,-473.65,-81.71,-497.65,-51.02,127.69,22.55,193.09,54.22,952.04,1019.68,-386.6,-96.02,-346.78,-20.63,314.9,143.63,306.77,98.99
903.32,893.89,-473.94,-80.56,-491.63,-52.45,125.97,22.84,199.68,47.62,956.68,1014.43,-387.75,-100.03,-346.5,-19.2,318.63,141.63,305.62,100.13
903.99,896.27,-474.8,-76.55,-493.35,-53.6,131.98,22.84,196.53,49.06,952.23,1017.85,-386.89,-97.46,-347.07,-16.62,317.48,143.35,303.61,100.13
905.03,897.74,-474.8,-81.14,-492.21,-55.03,129.98,22.26,197.1,48.48,960.89,1014.8,-387.17,-100.03,-345.35,-18.63,312.04,145.35,302.75,104.43
907.04,891.45,-473.65,-76.27,-491.92,-55.03,128.55,25.13,196.24,49.92,952.53,1016.45,-388.89,-97.74,-350.51,-19.77,317.2,142.77,313.64,97.56
902.83,896.09,-473.94,-78.84,-495.93,-52.17,129.41,18.83,198.54,50.2,958.15,1017.85,-389.75,-100.03,-347.64,-18.34,312.04,141.34,306.77,98.42
907.29,895.48,-474.8,-83.43,-495.36,-52.17,130.27,23.41,195.38,50.78,958.09,1017.91,-392.33,-91.44,-349.36,-20.06,317.77,141.63,307.05,96.98
901,896.7,-475.95,-79.99,-494.21,-57.32,126.25,23.7,194.81,45.91,960.1,1019.5,-388.03,-101.47,-345.92,-19.49,316.34,147.64,306.19,99.85
917.36,896.82,-474.51,-84,-499.37,-50.45,127.69,23.98,203.98,49.34,959.8,1020.41,-390.04,-100.89,-350.51,-19.2,317.2,145.07,305.62,104.43
917.72,900.12,-474.51,-82.57,-490.49,-53.31,128.83,21.41,198.54,46.19,961.81,1017.73,-389.75,-96.02,-349.93,-19.49,315.19,143.35,305.91,98.99
908.75,899.57,-473.94,-80.56,-500.23,-51.02,130.55,26.85,193.95,48.48,960.16,1020.78,-388.89,-96.31,-350.51,-21.49,315.19,145.07,308.77,99.85
908.87,897.92,-471.65,-82.57,-496.22,-53.89,135.14,25.13,196.82,47.91,960.1,1021.94,-392.04,-98.6,-347.64,-20.63,318.92,143.63,307.05,104.43
910.77,902.44,-477.66,-78.84,-499.37,-51.31,129.41,23.41,196.82,47.34,961.99,1021.51,-387.46,-100.03,-349.65,-21.2,317.2,145.64,307.34,104.43
912.29,901.71,-473.37,-80.85,-498.8,-55.89,128.26,25.13,198.54,46.19,958.88,1023.4,-388.32,-100.61,-349.08,-22.35,316.05,146.21,307.05,104.43
908.63,906.34,-474.8,-82.57,-496.51,-54.75,127.97,15.1,197.96,44.19,968.34,1024.08,-390.04,-97.46,-351.37,-19.77,322.35,145.35,309.35,97.56
912.66,901.46,-478.24,-83.72,-496.79,-49.01,129.98,22.55,197.39,50.49,960.89,1023.53,-388.32,-97.17,-352.8,-16.62,318.63,149.08,308.2,104.43
911.8,901.89,-475.95,-80.56,-497.36,-48.44,126.25,21.41,195.67,46.19,966.51,1024.69,-389.75,-102.33,-351.65,-20.63,317.2,147.64,308.49,98.42
911.32,902.8,-477.38,-83.43,-496.51,-53.89,131.13,25.13,197.1,50.78,965.23,1029.69,-390.04,-100.61,-349.65,-19.77,319.49,148.5,308.77,99.56
912.9,903.78,-478.24,-79.42,-494.21,-51.31,121.67,24.27,192.81,48.48,967.67,1027.62,-391.76,-103.47,-350.51,-17.48,319.78,144.49,305.91,104.43
913.76,903.29,-473.65,-73.69,-497.08,-51.88,129.98,21.41,197.1,45.62,964.86,1026.88,-390.9,-100.03,-352.51,-18.05,320.06,143.63,308.2,97.84
915.71,908.6,-477.38,-74.55,-498.51,-51.31,120.52,22.26,196.24,45.91,961.02,1027.13,-393.76,-97.74,-351.94,-20.63,318.34,144.21,307.05,104.43
917.54,903.48,-477.09,-79.42,-495.93,-50.73,124.25,23.7,195.38,42.75,967.85,1028.65,-391.47,-98.32,-353.37,-21.49,321.21,140.77,312.5,100.13
916.99,905.73,-477.66,-80.56,-498.8,-54.46,123.39,22.84,197.39,50.2,968.4,1030.18,-393.19,-94.88,-348.22,-20.06,322.35,145.07,309.06,100.42
917.54,903.78,-477.95,-77.7,-498.8,-52.45,124.82,22.26,203.12,48.77,968.59,1032.74,-392.33,-100.61,-355.95,-22.06,319.78,145.35,307.63,100.42
917.18,902.01,-485.69,-84.58,-501.66,-52.17,128.55,23.7,197.1,46.19,968.59,1030.79,-392.33,-102.9,-350.22,-21.78,320.92,147.07,319.37,104.43
917.18,905.98,-478.52,-82.57,-499.66,-54.17,126.83,29.43,200.83,46.19,971.03,1031.16,-390.9,-100.61,-350.51,-20.92,319.2,145.64,310.49,105.01
918.27,909.03,-475.09,-81.71,-499.37,-55.03,125.39,23.41,196.53,48.48,969.56,1032.38,-392.33,-96.02,-353.95,-20.06,317.48,142.77,307.63,104.43
917.85,910.62,-488.27,-82.28,-502.24,-59.33,124.53,25.13,198.82,46.48,970.29,1032.74,-392.62,-93.44,-352.23,-18.34,321.78,148.22,307.91,104.43
920.04,908.54,-480.53,-76.55,-506.25,-43.57,125.97,25.13,200.83,47.34,974.32,1032.44,-396.06,-94.3,-352.51,-22.64,319.49,144.49,309.06,104.43
918.76,910.25,-481.68,-79.99,-495.36,-55.32,125.97,23.12,196.24,46.19,968.1,1033.96,-391.76,-98.32,-351.37,-20.06,319.78,148.5,305.05,104.43
906.68,910.56,-480.82,-81.14,-499.37,-51.59,124.82,24.56,196.24,49.92,973.96,1035.67,-395.77,-96.6,-356.24,-22.64,320.64,148.22,311.06,104.43
912.29,910.68,-479.67,-81.14,-499.66,-53.31,128.83,20.55,196.82,46.19,968.95,1032.8,-394.62,-94.3,-351.94,-17.19,318.06,147.36,311.06,98.13
922.36,911.53,-480.53,-75.41,-502.24,-54.46,125.97,24.56,199.68,46.19,968.89,1035.92,-392.62,-101.18,-353.66,-18.34,320.64,150.22,311.92,104.72
922.55,911.65,-478.81,-78.27,-499.94,-52.74,126.25,25.99,197.96,50.2,971.88,1037.63,-394.91,-98.32,-353.09,-18.34,318.63,147.93,311.92,106.15
923.52,909.7,-479.67,-82.86,-494.79,-48.44,125.39,23.7,196.82,41.89,979.27,1033.47,-392.9,-100.89,-352.23,-18.91,321.49,148.5,312.78,104.72
924.93,913.97,-480.82,-83.72,-495.65,-52.45,126.25,22.26,197.68,52.21,969.68,1039.4,-395.2,-100.89,-353.09,-13.18,322.35,146.5,311.92,104.43
921.45,913.42,-479.1,-82.86,-494.5,-53.03,124.25,7.36,195.1,50.78,978.11,1039.82,-394.34,-99.75,-353.37,-24.36,324.36,147.64,312.78,104.43
921.57,913.79,-482.25,-83.43,-502.81,-59.62,127.69,23.7,197.39,48.77,981.4,1036.65,-394.05,-97.46,-350.51,-14.61,322.07,151.66,312.78,104.43
925.96,914.83,-485.4,-80.56,-503.38,-52.74,120.24,23.98,194.52,48.2,970.42,1042.63,-392.9,-96.6,-354.23,-17.19,322.35,146.79,311.92,104.43
926.57,913.06,-477.38,-83.43,-498.8,-54.75,123.68,24.56,204.84,49.06,977.19,1034.82,-396.63,-94.88,-352.51,-17.19,324.36,147.93,309.35,104.43
922.79,915.07,-480.82,-75.12,-500.8,-52.17,131.41,22.84,197.68,48.48,978.41,1040.07,-392.9,-93.73,-354.52,-12.32,323.21,149.94,311.92,104.43
932.74,915.99,-481.96,-82.86,-500.52,-54.17,125.97,22.84,196.82,49.63,979.14,1040.55,-394.05,-103.47,-351.94,-16.62,325.22,150.22,314.22,105.87
924.32,915.07,-479.1,-80.85,-501.95,-55.61,120.24,23.12,195.1,46.19,977.25,1040.19,-399.21,-100.89,-353.37,-13.75,323.5,153.09,308.2,107.01
928.77,914.95,-479.67,-81.42,-502.81,-54.75,134.56,22.84,199.11,52.5,980.36,1042.14,-394.05,-94.02,-352.23,-12.89,325.22,146.79,312.5,104.43
928.71,921.36,-477.95,-83.14,-502.24,-55.89,124.25,20.55,197.39,47.05,980.91,1042.14,-395.48,-97.46,-354.52,-12.61,323.5,146.5,313.64,106.15
928.28,915.81,-483.11,-84,-497.36,-54.17,128.26,30.29,199.4,48.77,981.1,1045.13,-395.48,-98.32,-354.81,-12.04,322.93,147.64,313.36,104.43
929.63,919.89,-480.24,-78.84,-496.22,-50.73,119.66,26.85,202.83,45.62,982.56,1043.24,-393.76,-100.03,-357.96,-11.46,322.07,154.81,311.92,104.43
929.14,921.18,-483.11,-77.7,-505.1,-52.17,123.1,26.28,199.4,47.62,983.05,1044.95,-400.93,-92.58,-354.52,-12.89,324.93,145.35,314.22,104.43
934.88,918.8,-481.96,-79.13,-502.81,-54.75,126.83,25.99,200.26,48.77,983.97,1045.5,-401.5,-99.75,-355.95,-14.9,324.07,151.94,315.65,105.29
932.68,921.79,-481.68,-82.28,-503.38,-57.32,128.26,25.13,197.96,47.91,982.2,1046.9,-398.92,-99.46,-354.23,-13.18,325.79,151.08,311.64,104.43
929.93,920.44,-481.96,-78.84,-503.1,-47.01,124.53,25.42,201.97,49.92,983.54,1046.05,-397.77,-96.02,-362.83,-12.89,320.92,150.51,320.23,105.29
934.14,922.27,-480.24,-83.14,-502.24,-51.59,126.54,19.4,197.96,49.63,984.21,1048.12,-396.63,-96.02,-356.53,-14.61,325.22,149.65,316.22,104.43
928.89,923.8,-484.26,-83.43,-501.66,-55.03,121.96,32.58,200.83,48.48,984.52,1049.95,-397.77,-100.32,-355.67,-13.18,328.37,149.65,319.95,104.43
933.9,919.96,-481.1,-83.43,-505.39,-51.88,123.39,17.39,197.68,47.05,985.92,1051.66,-397.77,-97.74,-356.81,-20.63,326.94,150.22,316.8,106.73
934.63,921.48,-480.82,-78.27,-502.52,-52.45,120.24,21.69,200.83,47.62,985.31,1049.59,-396.91,-97.74,-355.95,-21.2,325.79,149.08,315.65,105.01
937.56,928.13,-481.68,-84.86,-504.53,-51.88,124.82,23.98,198.54,44.47,988.91,1049.83,-398.06,-99.75,-360.54,-13.75,326.94,149.08,316.51,111.88
929.57,917.94,-487.12,-74.83,-504.53,-54.46,128.55,25.7,199.4,51.06,982.2,1049.47,-394.62,-97.74,-350.22,-13.18,324.65,148.5,319.37,105.58
