 Draw_LOAD2, Draw_LOAD3, Draw_STN01, Draw_STN02, Draw_STN03, Draw_STN04, Draw_STN05, Draw_STN06, Draw_STN07, Draw_STN08, Pin_LOAD2, Pin_LOAD3, Pin_STN01, Pin_STN02, Pin_STN03, Pin_STN04, Pin_STN05, Pin_STN06,Pin_STN07,Pin_STN08
562.13,650.91,-146.13,-29.84,-215.11,-18.07,20.52,-1.81,104.26,14.38,316.12,423.98,-44.74,22.04,-75.13,-1.43,65.32,66.26,101.88,68.33
552.19,650.61,-143.26,-33.86,-219.12,-26.09,16.51,-3.24,101.11,15.24,309.77,425.08,-45.6,18.88,-70.55,-4.58,61.88,70.85,99.02,77.21
546.81,648.72,-143.83,-29.84,-218.27,-19.21,15.65,-1.81,100.54,16.96,315.14,423.18,-42.74,24.33,-79.43,-2.87,58.73,67.12,98.16,71.77
547.12,649.94,-142.69,-28.98,-218.55,-16.06,16.79,4.5,101.4,16.39,305.74,422.63,-47.9,23.75,-59.66,-4.01,61.02,69.42,98.44,72.91
544.8,641.39,-145.84,-30.7,-217.41,-14.63,18.8,-0.66,100.54,16.96,307.94,419.89,-44.74,22.61,-76.57,-2.58,61.59,66.84,97.87,77.21
544.98,644.08,-146.7,-31.85,-215.11,-11.48,16.51,3.35,99.96,16.96,308.25,424.16,-45.89,24.33,-75.13,-7.16,60.16,68.84,97.3,73.49
541.26,642.61,-140.4,-31.85,-216.55,-12.62,9.34,-8.11,107.13,13.24,307.09,414.46,-43.03,19.46,-73.13,-8.31,58.44,65.69,101.88,71.19
541.75,638.89,-135.81,-32.71,-215.69,-13.48,20.52,-0.09,99.1,15.53,304.52,424.4,-42.74,20.89,-69.69,-2.87,57.87,65.98,92.43,73.77
535.22,639.44,-153.29,-33.57,-213.11,-12.62,18.51,-1.23,99.1,14.67,305.01,417.02,-44.17,17.45,-70.55,-1.72,56.72,68.56,100.16,72.34
537.29,637.06,-136.67,-33,-204.51,-12.62,16.22,-0.37,88.5,15.53,291.83,416.1,-42.74,18.31,-70.55,-4.01,61.59,64.55,92.14,72.91
540.77,635.53,-136.67,-30.99,-212.25,-12.62,15.65,1.63,109.42,11.81,296.89,412.44,-40.45,19.46,-73.7,-2.29,55.29,65.69,95.58,67.75
534.3,633.88,-133.23,-16.95,-214.54,-17.78,22.81,2.21,100.25,13.81,293.66,412.01,-48.47,21.46,-71.69,-0.57,62.74,67.7,93.29,71.19
528.75,636.33,-134.09,-41.59,-210.53,-17.49,14.21,-5.82,96.52,11.81,300.98,411.71,-37.87,26.05,-70.55,3.44,57.01,66.26,92.71,72.34
531.31,629.37,-134.09,-31.85,-207.66,-13.77,13.93,0.2,96.52,13.81,299.82,399.14,-41.02,26.05,-68.54,-1.15,57.58,58.81,86.98,72.34
529.48,628.94,-132.66,-36.43,-203.94,-13.77,12.49,-0.09,96.81,29,294.33,411.83,-41.02,17.74,-71.41,1.15,56.44,73.71,92.14,70.91
526.55,632.42,-130.65,-33.28,-202.5,-13.48,7.05,-8.11,95.38,11.81,293.35,408.23,-41.31,26.62,-69.4,-2.87,56.72,56.24,90.99,70.91
525.7,626.13,-129.79,-26.12,-199.64,-13.2,10.77,3.07,95.66,12.95,302.33,405.18,-46.18,17.74,-78,-0.29,50.71,64.55,91.57,71.77
527.77,624.61,-133.23,-32.14,-205.94,-15.77,6.48,-0.66,91.37,11.81,294.82,406.64,-57.64,21.75,-66.54,-1.15,54.72,63.11,88.7,73.49
524.35,625.89,-130.94,-29.27,-198.78,-17.21,14.79,-9.54,91.94,13.81,296.47,400.66,-42.17,21.46,-63.96,-1.72,50.42,63.11,87.27,70.05
522.28,620.09,-132.37,-30.7,-202.5,-7.18,14.5,-5.24,98.82,14.38,291.95,408.96,-39.01,21.46,-67.4,-2.29,56.44,59.1,95.29,70.91
520.94,620.82,-132.37,-24.4,-200.5,-11.48,13.93,1.92,95.38,15.82,293.9,398.1,-45.89,25.19,-67.4,-0.86,54.72,61.68,88.7,72.91
515.56,619.72,-127.79,-21.53,-200.21,-13.48,14.5,5.36,85.35,13.24,291.34,399.08,-45.6,19.17,-68.54,-8.31,53,60.25,89.27,68.9
527.77,618.14,-127.21,-27.84,-200.21,-18.07,9.91,-0.37,95.09,13.24,292.13,397.06,-41.31,20.32,-67.97,-2.29,44.69,66.26,89.56,78.64
512.82,615.7,-119.19,-32.42,-197.06,-11.48,21.38,0.49,95.38,22.98,285.97,397.73,-46.18,16.02,-63.67,-1.72,53.57,65.69,94.15,68.9
510.07,616.12,-124.35,-28.98,-195.91,-13.48,13.64,0.49,103.69,16.96,294.02,395.29,-46.75,20.89,-67.97,-1.43,55,59.39,88.13,70.62
509.03,609.23,-124.06,-31.28,-197.06,-14.06,14.79,-4.67,91.37,8.94,288.78,395.05,-41.02,15.45,-50.2,-1.72,50.42,58.24,87.56,68.9
511.47,613.13,-126.07,-30.99,-200.79,-8.32,13.64,-0.95,90.79,8.94,287.43,390.04,-39.59,19.17,-63.67,-4.58,49.56,61.68,82.4,68.9
508.85,612.03,-122.63,-28.98,-195.91,-13.48,14.5,-9.26,88.79,7.22,284.08,392.61,-42.45,19.74,-65.68,-5.73,50.71,59.39,83.54,68.61
507.39,604.4,-121.77,-25.55,-194.77,-13.77,16.22,-2.09,90.22,13.24,290,389.43,-40.16,17.16,-65.39,-5.73,49.27,61.97,82.97,69.19
505.86,605.56,-123.2,-24.97,-191.62,-14.34,11.92,-2.09,92.23,10.66,274.49,389.61,-40.45,17.16,-59.95,4.01,51.85,60.82,86.41,70.33
505.62,606.05,-120.05,-29.56,-195.34,-13.48,15.93,-1.81,93.09,12.95,288.65,387.11,-38.73,19.46,-63.38,-1.43,45.55,57.95,84.4,68.33
500.18,603.73,-117.76,-23.83,-196.49,-13.48,16.51,-0.66,86.78,12.67,285.97,386.32,-42.17,19.46,-57.65,-2.29,42.4,57.95,82.4,67.75
506.16,601.6,-115.75,-28.98,-191.33,-16.06,8.48,-2.95,89.65,12.09,275.53,383.94,-41.02,20.32,-59.09,-2.29,47.55,59.67,85.26,67.75
489.44,600.56,-120.91,-28.98,-190.18,-15.49,10.2,1.35,84.78,7.79,282.49,382.35,-38.15,18.31,-61.09,-2.29,48.41,57.67,82.4,72.91
499.45,596.59,-120.91,-31.85,-191.9,-13.77,10.77,-4.67,85.64,10.09,279.74,385.83,-41.02,16.59,-54.22,2.29,46.69,61.11,83.26,71.19
495.79,604.46,-115.75,-24.11,-188.18,-9.47,11.63,-2.38,86.21,16.1,276.32,381.01,-38.44,17.45,-60.52,-2.87,45.83,53.37,82.4,68.04
489.75,593.17,-115.18,-24.4,-188.18,-18.64,17.08,-0.66,86.78,9.51,276.08,386.75,-44.17,16.88,-60.23,5.16,45.55,61.97,86.12,68.33
495.12,593.78,-113.75,-28.41,-193.62,-11.48,12.49,-7.25,84.49,12.95,275.1,374.6,-38.15,24.33,-56.79,0.29,43.83,56.81,79.25,68.9
492.86,590.06,-112.03,-24.4,-184.74,-12.34,10.77,-1.23,87.07,7.79,272.54,377.84,-40.16,18.02,-60.52,1.43,41.54,54.52,86.98,64.03
490.3,587.99,-112.89,-29.84,-187.03,-12.62,9.05,-2.95,88.79,9.51,272.48,376.37,-40.45,20.6,-59.95,6.88,44.4,53.94,75.52,67.75
489.87,592.62,-109.73,-19.53,-187.03,-22.37,5.62,-1.23,85.35,8.94,274.37,374.3,-41.59,15.45,-58.23,4.58,38.96,54.52,97.87,67.75
485.53,586.52,-111.17,-26.12,-185.31,-10.33,3.61,-1.23,80.76,11.52,275.1,371.12,-35.29,34.64,-56.51,0,38.96,57.95,83.26,68.9
486.63,587.07,-110.59,-28.41,-181.87,-12.62,8.48,-1.23,81.62,11.23,267.23,370.82,-42.45,8.28,-59.95,0.86,43.25,53.94,80.68,68.9
485.6,584.63,-112.03,-25.55,-180.15,-12.34,6.76,-0.09,80.48,11.81,274.31,372.4,-35.86,17.45,-58.23,-1.15,47.27,53.66,78.39,67.75
487.18,583.47,-112.31,-21.82,-181.01,-15.49,8.77,-4.1,85.06,11.81,266.07,364.9,-35,22.04,-59.66,1.15,42.4,56.24,80.68,70.33
477.17,579.93,-108.3,-24.97,-177.29,-14.06,14.5,-1.23,84.2,10.37,266.68,367.52,-40.45,19.17,-55.65,1.15,39.82,45.92,77.53,67.75
478.58,581.82,-111.74,-28.41,-171.84,-13.2,8.77,7.94,83.34,12.67,266.93,364.96,-40.73,25.76,-59.66,-1.72,40.1,69.42,76.95,67.75
479.19,583.22,-108.87,-21.25,-179.01,-24.66,9.05,-0.95,85.06,8.37,266.31,363.55,-39.87,22.61,-55.93,-3.73,40.68,51.94,75.81,70.62
478.45,572.79,-107.16,-22.11,-179.01,-14.63,10.2,0.49,80.48,8.37,264.48,364.65,-36.72,18.02,-54.5,-4.01,38.1,46.78,74.95,67.75
476.5,579.38,-106.58,-22.68,-177.86,-12.05,7.34,-9.83,79.62,8.37,262.53,362.58,-37.58,17.45,-57.65,15.19,38.67,51.94,75.52,63.74
475.89,573.76,-104.29,-18.38,-176.72,-6.6,2.46,-4.67,79.9,9.51,266.13,361.05,-38.44,16.3,-54.22,2.58,38.1,52.8,69.5,67.75
469.91,573.03,-122.92,-18.1,-177.29,-10.62,7.34,-1.23,86.78,12.09,257.89,359.71,-35.86,17.16,-52.21,1.72,35.52,51.65,80.11,67.75
478.27,571.51,-102.86,-16.38,-178.72,-10.9,7.62,-1.81,70.45,11.23,239.83,359.1,-38.73,23.75,-56.22,2.29,36.95,53.37,77.53,63.17
471.92,570.22,-101.14,-20.96,-177.29,-12.05,8.77,-10.4,93.66,8.65,258.44,355.56,-33.28,18.02,-51.35,1.15,34.94,50.5,73.51,68.33
469.42,567.54,-101.42,-11.22,-173.28,-13.2,8.48,-4.1,81.05,9.8,256.3,360.87,-34.43,20.03,-49.34,1.72,36.95,52.22,76.95,67.75
469.67,568.88,-103.14,-20.67,-168.69,-13.77,7.34,0.77,77.61,7.79,263.75,349.64,-37.87,18.6,-54.5,-0.86,33.51,45.35,71.51,62.88
473.33,566.68,-102.57,-22.11,-171.56,-12.91,5.62,-1.23,77.61,7.51,250.69,354.76,-34.14,15.73,-54.22,5.44,36.38,49.93,72.08,75.21
467.41,565.71,-99.71,-18.96,-174.14,-11.48,6.19,-2.09,76.47,11.52,258.69,350.55,-33.28,21.75,-53.36,2.01,34.94,45.35,70.94,63.74
463.93,563.2,-96.27,-26.12,-173.56,-15.2,5.62,-2.66,75.32,12.95,251.61,354.09,-41.59,23.75,-50.78,3.73,33.51,49.07,69.79,67.75
463.56,561.37,-101.14,-17.81,-165.83,-22.94,5.33,-8.68,77.33,7.22,257.71,350.25,-35.86,24.61,-50.78,-3.73,31.79,49.64,72.37,67.75
462.46,560.28,-97.41,-26.12,-171.56,-16.63,5.33,-4.38,76.75,16.68,251.67,347.99,-37.01,14.87,-51.35,1.43,30.93,47.07,77.81,67.75
460.21,561.31,-99.71,-19.53,-171.56,-10.33,6.19,-1.81,78.47,9.51,251.48,342.01,-34.43,23.18,-52.21,-0.57,35.52,47.64,69.22,67.75
457.64,558.08,-98.56,-19.53,-172.42,-9.47,3.32,-1.52,75.61,7.22,250.2,347.5,-37.58,18.31,-49.06,-1.72,29.21,47.35,69.79,67.75
458.56,556.12,-98.27,-23.25,-168.12,-12.05,8.48,-3.24,77.33,7.79,248.55,344.51,-38.73,9.71,-46.19,-1.15,35.52,47.93,72.65,62.02
453.67,555.39,-95.98,-24.11,-165.83,-10.04,3.9,-2.09,71.59,8.94,248.68,343.72,-35.58,21.75,-56.22,-3.15,30.93,47.35,66.64,67.75
462.59,553.93,-96.27,-22.39,-168.41,-11.48,6.76,-1.52,74.75,8.37,247.03,341.15,-34.43,16.88,-47.34,0,29.5,49.64,67.5,60.88
450.74,553.2,-92.25,-23.54,-167.83,-10.04,12.21,-3.81,75.61,8.37,242.76,341.09,-40.16,16.3,-49.63,-2.87,32.08,47.35,67.21,67.75
452.76,553.93,-93.4,-20.96,-167.83,-9.76,6.76,-6.1,74.17,7.22,252.4,338.41,-37.58,18.02,-42.75,-0.29,30.65,45.06,68.64,61.74
448.55,544.83,-93.11,-20.39,-165.54,-14.63,5.33,-2.95,75.03,7.79,244.04,335.84,-37.58,14.01,-46.76,-7.74,29.79,45.63,67.5,62.6
448.61,551.97,-93.97,-22.97,-165.83,-10.62,7.62,-5.24,75.89,6.65,244.71,338.41,-35.29,12.29,-48.48,-0.86,27.21,44.77,65.49,61.45
448.43,546.42,-90.82,-24.97,-165.25,-11.48,5.33,-6.68,71.59,13.53,246.78,333.52,-34.72,13.44,-47.05,-7.16,25.2,47.64,69.22,58.87
446.04,544.16,-90.54,-21.53,-164.68,-10.62,6.48,-5.82,72.17,9.51,232.99,330.41,-34.72,17.45,-48.77,2.58,25.78,47.07,64.92,62.02
446.41,548.19,-95.69,-25.26,-166.4,-11.19,6.76,2.21,73.31,8.94,254.72,337.61,-33,16.02,-41.61,-5.16,26.35,43.05,64.92,62.88
443.85,544.65,-95.98,-23.83,-164.97,-9.18,4.47,0.49,71.02,6.65,239.34,333.28,-34.72,21.75,-47.34,-3.73,21.48,49.64,67.5,61.16
441.77,542.03,-95.12,-22.97,-163.53,-9.76,3.61,-7.54,78.47,10.37,238.73,329.74,-32.42,15.73,-47.62,-4.58,22.62,47.07,65.49,60.02
441.1,540.62,-91.68,-17.52,-164.68,-16.63,3.04,-2.66,65.86,6.07,235.8,325.83,-34.14,21.18,-49.92,-8.02,27.49,43.63,64.06,60.88
439.51,538.79,-87.67,-22.68,-160.1,-9.76,5.04,0.2,73.03,5.22,238.91,332.79,-33.57,14.59,-46.76,-2.29,25.49,42.48,61.48,62.02
437.32,537.33,-90.82,-5.2,-160.1,-12.34,5.33,-3.52,74.75,10.09,232.5,327.05,-32.71,18.88,-47.34,-2.58,23.77,43.05,62.34,62.02
436.46,536.47,-92.25,-19.53,-159.81,-12.62,7.05,-2.09,72.45,1.78,234.33,324.67,-34.43,10,-46.76,-2.58,29.5,47.64,63.49,60.3
432.37,535.49,-89.39,-23.83,-172.99,-10.33,7.05,-4.38,70.16,6.07,233.72,324.61,-36.43,19.74,-45.05,-0.86,26.35,41.62,64.63,67.75
429.44,532.69,-89.39,-21.53,-168.41,-13.77,6.19,-4.38,69.3,7.79,232.01,319.18,-32.42,19.17,-42.75,-6.3,25.2,41.33,66.64,59.16
432.25,533.05,-86.24,-23.25,-156.08,-13.77,5.9,-3.81,70.73,16.96,231.83,320.95,-33.86,11.43,-47.34,-4.01,23.77,44.77,61.19,61.74
429.69,529.64,-85.66,-21.25,-159.52,-7.46,3.61,2.78,70.45,1.49,230.91,318.63,-32.14,22.32,-44.76,-1.15,21.48,36.18,48.01,60.88
430.11,534.03,-84.8,-18.38,-159.52,-26.38,1.6,-3.81,67.01,5.22,228.11,318.39,-34.72,34.64,-43.04,-1.15,23.2,43.05,67.78,62.02
426.7,529.39,-85.09,-18.1,-159.52,-4.31,1.89,-3.81,69.3,8.94,231.28,316.49,-30.7,8.28,-41.32,-4.01,20.9,41.91,60.33,63.17
427.8,526.16,-86.52,-18.38,-157.8,-9.76,0.75,-4.1,70.16,5.5,224.44,316.07,-34.14,16.59,-38.74,-3.44,19.76,39.9,62.34,59.73
416.02,519.87,-82.8,-22.68,-154.08,-13.2,3.32,-4.1,67.87,8.37,228.9,314.48,-33.57,17.45,-41.61,1.72,19.76,42.19,61.77,74.06
423.52,527.87,-82.8,-22.11,-151.79,-8.32,5.04,-5.53,67.01,7.79,231.28,313.32,-33.28,22.04,-44.19,3.15,19.18,41.33,59.76,61.16
422.97,521.7,-83.09,-21.53,-160.38,-9.76,-6.99,-7.25,68.44,8.94,226.46,309.9,-32.42,18.02,-38.46,2.87,20.9,41.91,58.33,62.88
420.17,522.13,-82.8,-19.53,-158.95,-12.62,2.46,-9.54,68.16,4.64,223.35,315.82,-32.42,18.6,-40.75,4.01,20.33,39.04,60.33,57.15
423.28,523.78,-85.38,-20.39,-156.37,-9.18,3.04,-6.68,64.72,6.65,224.14,307.95,-31.28,18.02,-39.89,-1.15,19.18,38.47,59.19,59.73
418.76,519.32,-83.09,-16.66,-157.8,-9.76,3.61,-4.96,65.29,5.5,224.69,306.06,-31.56,16.88,-40.17,16.62,20.9,42.19,58.61,59.73
420.96,517.55,-82.51,-20.1,-148.92,-9.47,2.46,-9.54,57.55,5.79,223.9,307.52,-28.7,17.45,-42.47,-5.16,15.75,40.19,56.32,57.15
413.51,516.45,-73.92,-23.25,-154.94,-2.31,3.32,-7.54,63.86,6.65,219.5,302.94,-30.42,22.32,-40.46,-0.29,19.18,37.32,52.88,57.73
415.28,514.56,-93.97,-17.52,-153.5,-10.9,2.18,-3.24,64.72,7.22,202.41,303.37,-27.84,19.17,-40.17,0,19.47,39.04,51.45,59.44
417.54,514.13,-77.93,-17.52,-153.79,-6.6,2.75,-4.67,58.7,12.09,216.27,301.85,-30.42,24.33,-40.46,2.29,13.74,37.32,56.03,57.44
411.38,513.16,-79.36,-22.68,-152.07,-10.9,2.46,-5.53,81.62,8.37,216.2,302.33,-27.55,14.01,-39.03,-0.57,16.89,37.61,59.47,59.44
410.89,504.18,-79.36,-4.34,-153.22,-11.76,0.46,-4.1,66.15,6.93,216.51,300.26,-22.39,19.46,-38.74,-2.01,10.3,34.17,54.89,56.58
409.73,509.25,-79.07,-24.4,-155.51,-10.04,7.05,-1.81,63.28,7.22,220.78,300.02,-30.13,25.47,-40.46,-1.15,14.31,38.76,56.61,60.3
409.12,507.97,-77.07,-20.67,-148.63,-9.18,-3.55,-3.81,61.85,3.78,216.88,297.51,-26.69,19.17,-38.46,-0.57,15.75,32.17,52.02,59.73
406.56,506.69,-79.36,-20.96,-155.22,-12.62,0.17,-5.24,62.71,15.24,214.19,297.39,-33.57,20.32,-38.17,-0.29,15.75,33.31,56.32,56.87
407.29,505.22,-78.79,-21.82,-148.35,-11.48,1.03,-0.95,60.99,4.64,212.48,293.85,-32.42,29.77,-37.31,-2.87,15.17,29.59,48.01,60.88
411.74,505.22,-80.51,-17.52,-136.6,-14.91,-0.11,-1.81,62.71,7.79,212.73,294.52,-23.25,23.75,-36.45,4.01,14.6,31.31,58.04,58.01
403.02,502.41,-80.51,-18.67,-149.78,-12.91,1.03,-1.52,65.58,7.22,211.32,295.13,-23.25,21.18,-36.45,0,14.6,37.61,43.43,57.73
401.61,503.15,-73.92,-16.66,-148.92,-11.48,-1.55,-6.39,63.57,3.78,209.86,290.07,-24.69,26.33,-35.3,-0.29,12.59,35.32,51.16,60.88
401.06,495.21,-75.63,-15.23,-150.07,0.27,-8.71,-4.38,59.56,4.93,213.82,290.25,-27.27,20.6,-38.46,-0.57,14.89,34.74,52.88,55.72
401.18,498.93,-73.06,-16.09,-147.2,-16.63,-4.99,-2.95,64.43,6.93,208.64,287.01,-24.69,19.17,-36.45,2.01,9.73,36.18,50.88,58.87
395.94,498.26,-70.48,-19.24,-150.35,-10.33,-3.27,-4.38,63.57,3.78,208.88,287.2,-24.97,25.19,-29.86,2.01,10.59,33.88,49.16,57.15
396.73,495.21,-79.65,-11.79,-146.63,-10.62,-6.13,-1.52,55.83,0.34,204.79,286.16,-22.97,22.04,-33.58,-0.57,10.59,31.31,49.44,58.01
394.96,494.72,-72.48,-21.25,-146.34,-12.34,-0.4,-4.67,54.11,3.78,207.6,282.99,-21.82,20.89,-33.87,8.02,10.3,33.31,50.02,58.01
395.75,496.68,-71.62,-15.23,-147.49,-11.48,-2.41,-4.67,64.43,2.64,204.91,283.29,-24.11,22.04,-34.73,0,10.01,32.74,46.29,56.87
392.03,495.09,-73.06,-24.4,-150.07,-8.9,-5.27,-7.25,64.43,2.92,200.58,280.61,-26.12,18.6,-33.01,-3.73,7.72,32.17,46.29,53.43
391.85,490.45,-73.06,-18.38,-141.47,-11.19,-3.55,-6.68,60.42,4.64,207.29,280.61,-22.11,20.32,-33.58,0.57,9.44,34.17,48.01,62.6
388.79,490.21,-70.76,-14.94,-141.18,-10.62,-4.99,-10.69,57.55,4.93,189.78,277.25,-23.25,28.91,-33.87,12.61,7.44,33.02,48.87,55.15
397.77,488.99,-72.77,-19.53,-144.62,-13.77,-2.69,-3.81,60.71,5.22,209.61,281.03,-19.81,22.61,-34.16,2.87,15.75,33.02,48.01,54
386.54,488.68,-73.63,-13.8,-139.75,-14.63,-1.83,-2.38,56.98,3.21,201.8,271.88,-18.67,21.75,-34.73,3.73,9.73,30.45,49.16,54.29
386.54,482.88,-73.06,-18.67,-144.62,-14.34,-1.83,-6.96,56.41,4.93,199.05,274.99,-19.24,20.32,-32.44,5.16,12.59,33.6,48.3,56.29
386.66,486.73,-69.04,-12.65,-145.19,-15.49,-1.26,1.92,67.01,5.5,199.54,266.87,-17.52,24.04,-35.02,4.58,6.58,29.59,43.14,56.29
385.19,486.06,-68.76,-15.23,-141.47,-8.61,-1.83,-3.24,58.7,3.5,196.43,277.37,-21.25,19.46,-32.44,3.15,7.15,29.87,44,56.87
383.73,481.3,-71.05,-8.35,-142.33,-7.75,-2.69,-5.24,60.42,1.49,195.88,271.76,-21.25,22.61,-32.44,3.44,5.72,22.14,46.87,54
382.02,482.21,-68.18,-21.25,-144.62,-10.9,-12.72,-4.67,57.84,3.78,198.5,269.13,-20.67,20.03,-33.01,3.15,4.57,24.14,45.72,56.01
378.66,479.46,-69.9,-18.38,-146.63,-12.34,6.48,-6.68,56.69,-7.68,189.41,268.52,-17.24,27.48,-31.29,0,3.71,33.6,46.87,54
375.92,478.85,-69.33,-17.24,-144.62,-10.9,-9,-6.39,57.84,4.93,196.37,266.63,-25.55,20.89,-30.43,-1.72,5.14,29.87,41.42,55.15
376.89,478.06,-65.61,-18.1,-141.76,-12.62,5.62,-8.68,57.55,2.06,192.89,266.02,-16.09,23.47,-30.72,-1.72,6.86,29.01,48.01,56.58
380.92,477.76,-67.9,-21.53,-138.6,-14.34,1.03,-2.95,57.27,1.49,192.16,263.21,-16.09,22.61,-30.72,0.86,4,29.59,47.15,55.15
378.42,475.01,-64.75,-17.52,-139.75,-12.05,-2.69,-9.26,54.4,3.5,190.57,262.72,-16.38,19.74,-29.29,0.86,1.7,29.59,42.28,55.72
374.94,474.15,-65.61,-20.67,-136.31,-14.06,-1.55,-7.54,55.55,1.49,191,258.21,-12.94,23.75,-29.57,1.72,0.85,30.73,38.27,54.57
371.83,471.96,-72.2,-13.51,-139.46,-2.02,-4.99,-6.1,54.97,-3.09,188.19,260.16,-16.38,20.89,-31.58,-1.15,2.56,25,36.55,53.14
371.77,470.98,-71.34,-15.23,-139.46,-9.18,-4.7,-10.97,53.26,1.49,190.75,259,-13.51,19.46,-31.29,2.58,3.42,29.87,39.99,55.43
370.42,469.33,-65.89,-18.1,-138.32,-9.76,-4.99,-5.53,53.54,2.64,187.21,257.41,-17.52,19.17,-21.55,6.02,1.99,29.01,40.27,51.13
370.3,467.44,-63.31,-20.39,-137.74,-16.63,-7.56,-6.96,54.69,3.78,185.69,256.38,-15.23,18.02,-35.3,0.86,2.28,23.86,39.7,56.87
368.04,466.1,-63.6,-16.95,-140.04,-14.06,-6.71,-6.39,52.4,1.78,185.32,255.22,-14.66,29.49,-26.99,3.44,0.56,25,39.41,60.3
366.33,467.87,-62.74,-18.67,-140.9,-8.61,-4.41,-5.24,48.67,2.64,184.16,252.77,-17.52,20.6,-28.71,-1.43,-0.3,26.43,39.7,53.43
365.97,469.09,-64.46,-16.38,-133.45,-10.33,-9.86,-6.39,49.24,2.35,183.31,252.47,-14.66,23.18,-27.57,2.87,-0.87,27.01,39.13,54
364.2,463.84,-61.88,-16.09,-141.47,-9.76,-6.13,-5.82,51.82,5.22,183.86,251.8,-16.38,29.49,-26.71,4.58,-2.02,24.14,37.98,49.7
363.95,462.07,-68.18,-11.79,-136.6,-9.18,-5.85,-9.54,52.11,-0.23,182.09,249.72,-16.09,28.05,-29.29,0.57,-1.45,21.28,34.54,54.57
365.97,460.48,-67.04,-18.67,-137.74,-8.61,-4.99,-5.82,51.54,3.21,161.15,247.83,-11.79,22.04,-28.43,5.44,-4.03,29.87,36.55,56.58
357.79,460.3,-64.75,-16.66,-135.74,-4.31,-6.71,-1.52,50.68,1.49,180.01,247.77,-14.66,27.77,-28.14,4.01,-0.01,24.14,40.56,53.43
355.77,459.26,-63.89,-12.94,-134.31,-8.32,-6.99,-5.53,56.12,3.21,180.74,243.74,-15.23,18.88,-27.85,0.86,-2.59,24.14,35.69,52.28
360.78,455.78,-63.6,-21.82,-135.74,-14.91,-9.86,-5.82,65.86,13.24,176.17,240.63,-12.94,24.33,-29,3.15,-4.6,21.56,32.54,51.71
357.67,454.99,-62.74,-14.66,-135.45,-8.9,-9.28,-3.81,48.96,4.36,178.49,242.4,-12.36,20.89,-23.27,4.01,-8.32,24.43,34.54,52.57
357.06,455.05,-59.59,-18.96,-135.74,-10.9,-7.28,-4.1,49.53,1.49,173.91,241.24,-9.5,29.49,-27.85,2.58,-2.02,15.83,34.83,51.99
355.53,453.4,-60.73,-17.24,-137.74,-10.62,-8.42,-2.38,50.1,-3.09,177.2,239.41,-18.67,23.18,-25.85,2.87,-4.6,22.42,35.12,48.56
354.68,449.01,-66.75,-14.37,-139.46,-11.48,-6.13,-2.95,48.38,3.21,173.54,240.63,-12.94,20.32,-29.57,3.73,-6.6,24.14,34.83,51.13
353.94,455.11,-59.02,-12.36,-126.28,-11.48,-9.57,-5.82,48.38,1.49,174.15,236.54,-16.66,27.77,-27.28,6.88,-6.03,18.7,34.26,50.56
352.11,448.89,-60.73,-14.94,-129.15,-13.2,-6.13,-5.82,43.23,2.35,174.03,235.99,-13.8,21.75,-26.42,5.73,-5.17,20.42,37.41,49.42
352.48,448.83,-60.73,-11.79,-132.87,-10.04,-8.42,-4.96,49.53,2.64,171.77,233.12,-7.21,28.91,-26.13,0.57,-6.32,21.56,33.4,54.29
348.57,447.3,-58.16,-20.67,-130.58,-16.35,-8.71,-4.67,45.81,4.64,171.77,234.16,-8.64,21.46,-26.71,1.72,-8.9,20.42,36.55,48.56
353.03,446.14,-62.74,-17.52,-129.72,0.27,-8.71,-3.81,47.24,2.35,169.82,231.53,-8.35,21.46,-24.99,1.43,-6.32,20.13,29.96,56.29
350.89,446.02,-58.73,-17.24,-129.15,-7.46,-3.55,-8.11,48.1,0.92,165.85,230.98,-7.78,24.61,-26.71,3.15,-7.75,21.28,30.53,51.99
343.93,445.41,-57.58,-18.67,-129.43,-6.89,-10.72,-6.1,46.38,3.21,169.15,230.13,-10.07,26.33,-27.28,1.15,-10.62,15.83,31.96,51.99
329.9,447.6,-58.44,-14.66,-130.87,-16.92,-8.71,-2.38,44.37,0.92,168.9,228.6,-8.35,23.75,-29,2.87,-7.18,24.14,31.11,49.7
345.89,444.8,-59.02,-17.52,-129.72,-12.34,-0.69,-7.54,43.23,1.49,168.78,226.65,-5.49,22.9,-25.56,-1.15,-6.03,15.55,27.95,50.85
344.18,443.33,-59.59,-13.51,-128.86,-3.45,-8.42,-4.96,42.65,3.5,163.71,225.61,-2.62,21.46,-23.84,2.87,-10.9,18.98,27.09,52.28
342.83,443.58,-55.58,-13.51,-129.72,-10.9,-6.42,-4.1,45.81,-0.23,164.87,225.55,-5.77,21.75,-24.99,2.87,-10.62,17.26,27.09,48.27
341.86,437.35,-61.59,-18.1,-129.43,-10.33,-12.15,-4.96,46.38,4.07,160.66,225.31,-5.49,24.9,-24.13,6.88,-10.9,16.4,30.53,47.98
343.87,440.65,-53.86,-18.96,-129.72,-10.62,-2.41,-10.4,44.37,4.07,161.21,224.21,-4.34,19.74,-23.55,0.86,-12.91,13.83,27.95,49.7
